mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
81	81	0	0	3/8	3	1	i(4)					c	i		i(4)		i			4				m	1	1	0, -1, 1		0	0	0	6	0.0	0.0	0.75	0.0
81	81	1/8	1/8	3/8	3	1	viio6					c	i		viio6		vii	o	6					o	1	1	-5, -8, -2		-2	-5	5	0	1.0	0.5	0.0	1.0
81	81	1/4	1/4	3/8	3	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	5	0.0	0.0	0.625	0.0
82	82	0	0	3/8	3	1	ii%65					c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1	0	5	0.0	0.0	0.75	0.0
82	82	1/8	1/8	3/8	3	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	0	4	0.0	0.0	0.5	0.0
82	82	1/4	1/4	3/8	3	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	5	0.0	0.0	0.625	0.0
83	83	0	0	3/8	3	1	i					c	i		i		i							m	1	1	0, -3, 1		0	0	0	6	0.0	0.0	0.75	0.0
83	83	1/8	1/8	3/8	3	1	viio6					c	i		viio6		vii	o	6					o	1	1	-5, -8, -2		-2	-5	5	0	1.0	0.5	0.0	1.0
83	83	1/4	1/4	3/8	3	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.5	0.0
84	84	0	0	3/8	3	1	ii%65					c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1	0	5	0.0	0.0	0.75	0.0
84	84	1/8	1/8	3/8	3	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	0	5	0.0	0.0	0.75	0.0
84	84	1/4	1/4	3/8	3	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	5	0.0	0.0	0.625	0.0
85	85	0	0	3/8	3	1	i}					c	i		i		i						}	m	1	1	0, -3, 1		0	0	2	10	0.16666666666666666	0.1875	2.0625	0.08333333333333333
86	86	1/8	1/8	3/8	3	1	VI					c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4	1	2	0.3333333333333333	0.125	0.375	0.25
87	87	0	0	3/8	3	1	iio6					c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1	0	5	0.0	0.0	0.5	0.0
87	87	1/8	1/8	3/8	3	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	0	3	0.0	0.0	0.375	0.0
87	87	1/4	1/4	3/8	3	1	V2					c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1	0	4	0.0	0.0	0.5	0.0
88	88	0	0	3/8	3	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	5	0.0	0.0	0.75	0.0
88	88	1/8	1/8	3/8	3	1	VI(4)					c	i		VI(4)		VI			4				M	1	1	-4, 2, -3		-4	-4	0	3	0.0	0.0	0.5	0.0
88	88	1/4	1/4	3/8	3	1	VI					c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4	1	1	0.5	0.125	0.125	0.5
89	89	0	0	3/8	3	1	ii%65					c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1	0	5	0.0	0.0	0.625	0.0
89	89	1/8	1/8	3/8	3	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	0	3	0.0	0.0	0.5	0.0
89	89	1/4	1/4	3/8	3	1	V					c	i		V		V							M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
90	90	0	0	3/8	3	1	i					c	i		i		i							m	1	1	0, -3, 1		0	0	0	5	0.0	0.0	0.5	0.0
90	90	1/8	1/8	3/8	3	1	viio6					c	i		viio6		vii	o	6					o	1	1	-5, -8, -2		-2	-5	5	0	1.0	0.5	0.0	1.0
90	90	1/4	1/4	3/8	3	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.5	0.0
91	91	0	0	3/8	3	1	ii%65					c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1	0	4	0.0	0.0	0.625	0.0
91	91	1/8	1/8	3/8	3	1	V(64)					c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	0	4	0.0	0.0	0.625	0.0
91	91	1/4	1/4	3/8	3	1	V					c	i		V		V							M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
92	92	0	0	3/8	3	1	i					c	i		i		i							m	1	1	0, -3, 1		0	0	0	6	0.0	0.0	0.8125	0.0
92	92	1/8	1/8	3/8	3	1	viio6					c	i		viio6		vii	o	6					o	1	1	-5, -8, -2		-2	-5	4	0	1.0	0.375	0.0	1.0
92	92	1/4	1/4	3/8	3	1	i6					c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.375	0.0
93	93	0	0	3/8	3	1	ii%65					c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1	0	5	0.0	0.0	0.875	0.0
93	93	1/8	1/8	3/8	3	1	V(4)					c	i		V(4)		V			4				M	1	1	1, 0, 2		1	1	0	3	0.0	0.0	0.5	0.0
93	93	1/4	1/4	3/8	3	1	V7					c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.375	0.0
94	94	0	0	3/8	3	1	i}					c	i		i		i						}	m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	1.5	0.0
